municipality_code,municipality_name,geography_level,age_code,age_band,income_code,income_band,population_15plus,population_municipality_age,estimated_count,p_age_income_given_municipality,p_income_given_municipality_age,p_age_given_municipality,p_age_income_given_municipality_without_tax_proxy
13382,御蔵島村,municipality,13,75歳以上,I07,300～400万円未満,263,17,0.17058602,0.00064861603,0.010034471,0.064638783,0.00071306834
13382,御蔵島村,municipality,13,75歳以上,I08,400～500万円未満,263,17,0.069374179,0.00026378015,0.0040808341,0.064638783,0.00030105818
13382,御蔵島村,municipality,13,75歳以上,I09,500～600万円未満,263,17,0.074028886,0.00028147866,0.0043546404,0.064638783,0.00033072993
13382,御蔵島村,municipality,13,75歳以上,I10,600～700万円未満,263,17,0.032827744,0.00012482032,0.0019310438,0.064638783,0.00014987183
13382,御蔵島村,municipality,13,75歳以上,I11,700～800万円未満,263,17,0.014656618,5.5728587e-05,0.00086215402,0.064638783,6.8314651e-05
13382,御蔵島村,municipality,13,75歳以上,I12,800～900万円未満,263,17,0.009734265,3.7012414e-05,0.00057260382,0.064638783,4.6951302e-05
13382,御蔵島村,municipality,13,75歳以上,I13,900～1000万円未満,263,17,0.017728009,6.7406877e-05,0.001042824,0.064638783,8.630484e-05
13382,御蔵島村,municipality,13,75歳以上,I14,1000～1250万円未満,263,17,0.028228288,0.00010733189,0.0016604875,0.064638783,0.00014097442
13382,御蔵島村,municipality,13,75歳以上,I15,1250～1500万円未満,263,17,0.011780089,4.4791212e-05,0.0006929464,0.064638783,5.8591673e-05
13382,御蔵島村,municipality,13,75歳以上,I16,1500万円以上,263,17,0.048966164,0.00018618313,0.0028803626,0.064638783,0.00026129275
14100,横浜市,municipality,01,15～19歳,I01,50万円未満（就業収入なしを含む）,3335620,168310,150681.5,0.045173461,0.89526172,0.050458386,0.045284007
14100,横浜市,municipality,01,15～19歳,I02,50～100万円未満,3335620,168310,13955.954,0.0041839159,0.082918148,0.050458386,0.0041265941
14100,横浜市,municipality,01,15～19歳,I03,100～150万円未満,3335620,168310,585.14606,0.00017542348,0.0034765971,0.050458386,0.00016979676
14100,横浜市,municipality,01,15～19歳,I04,150～200万円未満,3335620,168310,610.99757,0.00018317361,0.0036301917,0.050458386,0.00017565362
14100,横浜市,municipality,01,15～19歳,I05,200～250万円未満,3335620,168310,1522.5056,0.00045643857,0.0090458418,0.050458386,0.00043375545
14100,横浜市,municipality,01,15～19歳,I06,250～300万円未満,3335620,168310,366.12546,0.00010976234,0.0021753043,0.050458386,0.00010357553
14100,横浜市,municipality,01,15～19歳,I07,300～400万円未満,3335620,168310,550.20541,0.00016494847,0.0032690001,0.050458386,0.00015457592
14100,横浜市,municipality,01,15～19歳,I08,400～500万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I09,500～600万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I10,600～700万円未満,3335620,168310,37.566646,1.1262268e-05,0.00022319913,0.050458386,1.0426888e-05
14100,横浜市,municipality,01,15～19歳,I11,700～800万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I12,800～900万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I13,900～1000万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I14,1000～1250万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I15,1250～1500万円未満,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,01,15～19歳,I16,1500万円以上,3335620,168310,0,0,0,0.050458386,0
14100,横浜市,municipality,02,20～24歳,I01,50万円未満（就業収入なしを含む）,3335620,210871,77883.73,0.023349101,0.36934301,0.063217932,0.023604689
14100,横浜市,municipality,02,20～24歳,I02,50～100万円未満,3335620,210871,28525.067,0.0085516536,0.13527259,0.063217932,0.0087851004
14100,横浜市,municipality,02,20～24歳,I03,100～150万円未満,3335620,210871,9426.6041,0.0028260426,0.044703179,0.063217932,0.0028487296
14100,横浜市,municipality,02,20～24歳,I04,150～200万円未満,3335620,210871,7145.0202,0.0021420366,0.033883371,0.063217932,0.0021348705
14100,横浜市,municipality,02,20～24歳,I05,200～250万円未満,3335620,210871,26306.54,0.0078865518,0.12475181,0.063217932,0.0078001149
14100,横浜市,municipality,02,20～24歳,I06,250～300万円未満,3335620,210871,23123.201,0.0069322049,0.10965567,0.063217932,0.0068170037
14100,横浜市,municipality,02,20～24歳,I07,300～400万円未満,3335620,210871,27151.79,0.008139953,0.12876019,0.063217932,0.0079486633
14100,横浜市,municipality,02,20～24歳,I08,400～500万円未満,3335620,210871,8566.6894,0.002568245,0.040625261,0.063217932,0.0024885113
14100,横浜市,municipality,02,20～24歳,I09,500～600万円未満,3335620,210871,2294.8271,0.00068797618,0.010882611,0.063217932,0.00066288266
14100,横浜市,municipality,02,20～24歳,I10,600～700万円未満,3335620,210871,169.63275,5.0854938e-05,0.00080443848,0.063217932,4.8737471e-05
14100,横浜市,municipality,02,20～24歳,I11,700～800万円未満,3335620,210871,118.46156,3.5514107e-05,0.00056177267,0.063217932,3.37569e-05
14100,横浜市,municipality,02,20～24歳,I12,800～900万円未満,3335620,210871,0,0,0,0.063217932,0
14100,横浜市,municipality,02,20～24歳,I13,900～1000万円未満,3335620,210871,0,0,0,0.063217932,0
14100,横浜市,municipality,02,20～24歳,I14,1000～1250万円未満,3335620,210871,159.4371,4.7798339e-05,0.0007560883,0.063217932,4.4872922e-05
14100,横浜市,municipality,02,20～24歳,I15,1250～1500万円未満,3335620,210871,0,0,0,0.063217932,0
14100,横浜市,municipality,02,20～24歳,I16,1500万円以上,3335620,210871,0,0,0,0.063217932,0
14100,横浜市,municipality,03,25～29歳,I01,50万円未満（就業収入なしを含む）,3335620,210577,29520.337,0.0088500298,0.14018785,0.063129793,0.0089520075
14100,横浜市,municipality,03,25～29歳,I02,50～100万円未満,3335620,210577,4711.5752,0.0014125036,0.022374595,0.063129793,0.0014796135
14100,横浜市,municipality,03,25～29歳,I03,100～150万円未満,3335620,210577,5162.844,0.0015477914,0.024517606,0.063129793,0.0015953547
14100,横浜市,municipality,03,25～29歳,I04,150～200万円未満,3335620,210577,8268.3979,0.0024788189,0.039265437,0.063129793,0.0025210074
14100,横浜市,municipality,03,25～29歳,I05,200～250万円未満,3335620,210577,21699.686,0.0065054431,0.1030487,0.063129793,0.0065625798
14100,横浜市,municipality,03,25～29歳,I06,250～300万円未満,3335620,210577,21516.766,0.0064506048,0.10218004,0.063129793,0.0064626571
14100,横浜市,municipality,03,25～29歳,I07,300～400万円未満,3335620,210577,49676.083,0.014892609,0.2359046,0.063129793,0.014842781
14100,横浜市,municipality,03,25～29歳,I08,400～500万円未満,3335620,210577,38903.82,0.011663145,0.18474866,0.063129793,0.011551966
14100,横浜市,municipality,03,25～29歳,I09,500～600万円未満,3335620,210577,17561.033,0.0052646984,0.083394831,0.063129793,0.0051867422
14100,横浜市,municipality,03,25～29歳,I10,600～700万円未満,3335620,210577,6918.4704,0.0020741183,0.032854825,0.063129793,0.0020354429
14100,横浜市,municipality,03,25～29歳,I11,700～800万円未満,3335620,210577,3071.0598,0.00092068634,0.014584023,0.063129793,0.00090071439
14100,横浜市,municipality,03,25～29歳,I12,800～900万円未満,3335620,210577,1743.3532,0.00052264743,0.0082789346,0.063129793,0.00050953715
14100,横浜市,municipality,03,25～29歳,I13,900～1000万円未満,3335620,210577,609.94824,0.00018285903,0.0028965568,0.063129793,0.00017772891
14100,横浜市,municipality,03,25～29歳,I14,1000～1250万円未満,3335620,210577,694.52303,0.00020821407,0.0032981904,0.063129793,0.00020144859
14100,横浜市,municipality,03,25～29歳,I15,1250～1500万円未満,3335620,210577,519.10366,0.00015562434,0.0024651489,0.063129793,0.00015021095
14100,横浜市,municipality,03,25～29歳,I16,1500万円以上,3335620,210577,0,0,0,0.063129793,0
14100,横浜市,municipality,04,30～34歳,I01,50万円未満（就業収入なしを含む）,3335620,209151,38459.411,0.011529914,0.18388347,0.062702286,0.011642728
14100,横浜市,municipality,04,30～34歳,I02,50～100万円未満,3335620,209151,6821.8615,0.0020451555,0.03261692,0.062702286,0.0021344341
14100,横浜市,municipality,04,30～34歳,I03,100～150万円未満,3335620,209151,6418.7346,0.0019243003,0.030689476,0.062702286,0.0019767676
14100,横浜市,municipality,04,30～34歳,I04,150～200万円未満,3335620,209151,6824.1235,0.0020458336,0.032627736,0.062702286,0.002079903
14100,横浜市,municipality,04,30～34歳,I05,200～250万円未満,3335620,209151,15057.262,0.0045140819,0.071992302,0.062702286,0.0045476959
14100,横浜市,municipality,04,30～34歳,I06,250～300万円未満,3335620,209151,13973.506,0.0041891781,0.066810612,0.062702286,0.0042044119
14100,横浜市,municipality,04,30～34歳,I07,300～400万円未満,3335620,209151,32624.994,0.0097807887,0.15598775,0.062702286,0.0097646624
14100,横浜市,municipality,04,30～34歳,I08,400～500万円未満,3335620,209151,35567.614,0.01066297,0.17005711,0.062702286,0.010580699
14100,横浜市,municipality,04,30～34歳,I09,500～600万円未満,3335620,209151,24487.042,0.0073410766,0.11707829,0.062702286,0.0072600852
14100,横浜市,municipality,04,30～34歳,I10,600～700万円未満,3335620,209151,16234.608,0.0048670437,0.077621471,0.062702286,0.0047909169
14100,横浜市,municipality,04,30～34歳,I11,700～800万円未満,3335620,209151,6686.4467,0.0020045589,0.03196947,0.062702286,0.00196745
14100,横浜市,municipality,04,30～34歳,I12,800～900万円未満,3335620,209151,2177.8953,0.0006529207,0.010413029,0.062702286,0.00063962996
14100,横浜市,municipality,04,30～34歳,I13,900～1000万円未満,3335620,209151,1826.2338,0.00054749457,0.0087316524,0.062702286,0.00053459221
14100,横浜市,municipality,04,30～34歳,I14,1000～1250万円未満,3335620,209151,1557.3579,0.00046688707,0.0074460933,0.062702286,0.00045327065
14100,横浜市,municipality,04,30～34歳,I15,1250～1500万円未満,3335620,209151,132.46878,3.971339e-05,0.0006333643,0.062702286,3.8391423e-05
14100,横浜市,municipality,04,30～34歳,I16,1500万円以上,3335620,209151,301.43914,9.0369747e-05,0.0014412512,0.062702286,8.6647818e-05
14100,横浜市,municipality,05,35～39歳,I01,50万円未満（就業収入なしを含む）,3335620,234108,47741.38,0.014312596,0.20392887,0.070184254,0.014469664
14100,横浜市,municipality,05,35～39歳,I02,50～100万円未満,3335620,234108,10469.287,0.0031386331,0.044719904,0.070184254,0.0032710138
14100,横浜市,municipality,05,35～39歳,I03,100～150万円未満,3335620,234108,7184.7914,0.0021539598,0.030690072,0.070184254,0.0022041214
14100,横浜市,municipality,05,35～39歳,I04,150～200万円未満,3335620,234108,7658.7185,0.0022960405,0.032714467,0.070184254,0.0023243974
14100,横浜市,municipality,05,35～39歳,I05,200～250万円未満,3335620,234108,14087.779,0.0042234363,0.060176408,0.070184254,0.0042447248
14100,横浜市,municipality,05,35～39歳,I06,250～300万円未満,3335620,234108,11031.953,0.0033073172,0.047123351,0.070184254,0.0033162219
14100,横浜市,municipality,05,35～39歳,I07,300～400万円未満,3335620,234108,26600.112,0.0079745632,0.11362325,0.070184254,0.0079581164
14100,横浜市,municipality,05,35～39歳,I08,400～500万円未満,3335620,234108,29882.351,0.0089585597,0.12764344,0.070184254,0.0089152382
14100,横浜市,municipality,05,35～39歳,I09,500～600万円未満,3335620,234108,25672.673,0.007696522,0.10966166,0.070184254,0.0076305278
14100,横浜市,municipality,05,35～39歳,I10,600～700万円未満,3335620,234108,19928.602,0.0059744822,0.085125679,0.070184254,0.0058967147
14100,横浜市,municipality,05,35～39歳,I11,700～800万円未満,3335620,234108,14334.688,0.0042974583,0.06123109,0.070184254,0.004231828
14100,横浜市,municipality,05,35～39歳,I12,800～900万円未満,3335620,234108,7045.0464,0.002112065,0.030093147,0.070184254,0.0020750881
14100,横浜市,municipality,05,35～39歳,I13,900～1000万円未満,3335620,234108,4495.7434,0.0013477984,0.019203715,0.070184254,0.0013200565
14100,横浜市,municipality,05,35～39歳,I14,1000～1250万円未満,3335620,234108,6006.9765,0.0018008576,0.025658997,0.070184254,0.0017566056
14100,横浜市,municipality,05,35～39歳,I15,1250～1500万円未満,3335620,234108,403.31763,0.00012091234,0.0017227845,0.070184254,0.00011749237
14100,横浜市,municipality,05,35～39歳,I16,1500万円以上,3335620,234108,1564.5804,0.00046905235,0.0066831565,0.070184254,0.00045244264
14100,横浜市,municipality,06,40～44歳,I01,50万円未満（就業収入なしを含む）,3335620,265998,50424.616,0.015117015,0.18956765,0.079744695,0.015243838
14100,横浜市,municipality,06,40～44歳,I02,50～100万円未満,3335620,265998,19226.64,0.0057640378,0.072281144,0.079744695,0.0059654716
14100,横浜市,municipality,06,40～44歳,I03,100～150万円未満,3335620,265998,12832.115,0.0038469955,0.048241397,0.079744695,0.0039124351
14100,横浜市,municipality,06,40～44歳,I04,150～200万円未満,3335620,265998,8110.3823,0.0024314467,0.030490388,0.079744695,0.0024640891
14100,横浜市,municipality,06,40～44歳,I05,200～250万円未満,3335620,265998,13478.258,0.0040407055,0.050670524,0.079744695,0.00405702
14100,横浜市,municipality,06,40～44歳,I06,250～300万円未満,3335620,265998,10252.941,0.0030737738,0.038545183,0.079744695,0.0030729209
14100,横浜市,municipality,06,40～44歳,I07,300～400万円未満,3335620,265998,28466.106,0.0085339774,0.10701624,0.079744695,0.0085308215
14100,横浜市,municipality,06,40～44歳,I08,400～500万円未満,3335620,265998,25758.938,0.0077223839,0.096838842,0.079744695,0.00768621
14100,横浜市,municipality,06,40～44歳,I09,500～600万円未満,3335620,265998,21546.269,0.0064594495,0.08100162,0.079744695,0.0064109193
14100,横浜市,municipality,06,40～44歳,I10,600～700万円未満,3335620,265998,22476.17,0.0067382286,0.084497515,0.079744695,0.0066756288
14100,横浜市,municipality,06,40～44歳,I11,700～800万円未満,3335620,265998,19350.965,0.0058013097,0.072748534,0.079744695,0.0057287223
14100,横浜市,municipality,06,40～44歳,I12,800～900万円未満,3335620,265998,11001.875,0.0032982997,0.041360741,0.079744695,0.0032448941
14100,横浜市,municipality,06,40～44歳,I13,900～1000万円未満,3335620,265998,6988.6064,0.0020951447,0.026273154,0.079744695,0.0020517545
14100,横浜市,municipality,06,40～44歳,I14,1000～1250万円未満,3335620,265998,10363.846,0.0031070225,0.038962122,0.079744695,0.0030376758
14100,横浜市,municipality,06,40～44歳,I15,1250～1500万円未満,3335620,265998,3152.426,0.00094507948,0.011851315,0.079744695,0.0009181217
14100,横浜市,municipality,06,40～44歳,I16,1500万円以上,3335620,265998,2567.8464,0.00076982582,0.0096536305,0.079744695,0.0007441725
14100,横浜市,municipality,07,45～49歳,I01,50万円未満（就業収入なしを含む）,3335620,323267,59442.439,0.017820507,0.18388032,0.096913617,0.017988908
14100,横浜市,municipality,07,45～49歳,I02,50～100万円未満,3335620,323267,21731.853,0.0065150867,0.06722571,0.096913617,0.0067550038
14100,横浜市,municipality,07,45～49歳,I03,100～150万円未満,3335620,323267,20823.719,0.0062428332,0.064416471,0.096913617,0.0063750639
14100,横浜市,municipality,07,45～49歳,I04,150～200万円未満,3335620,323267,11111.834,0.0033312648,0.034373547,0.096913617,0.0033822173
14100,横浜市,municipality,07,45～49歳,I05,200～250万円未満,3335620,323267,15290.656,0.0045840523,0.047300394,0.096913617,0.0046129637
14100,横浜市,municipality,07,45～49歳,I06,250～300万円未満,3335620,323267,10570.676,0.0031690288,0.03269952,0.096913617,0.0031743499
14100,横浜市,municipality,07,45～49歳,I07,300～400万円未満,3335620,323267,29581.152,0.008868262,0.091506872,0.096913617,0.008858841
14100,横浜市,municipality,07,45～49歳,I08,400～500万円未満,3335620,323267,33645.46,0.010086718,0.10407947,0.096913617,0.010046809
14100,横浜市,municipality,07,45～49歳,I09,500～600万円未満,3335620,323267,26496.744,0.0079435738,0.081965507,0.096913617,0.0078747923
14100,横浜市,municipality,07,45～49歳,I10,600～700万円未満,3335620,323267,20598.948,0.006175448,0.063721159,0.096913617,0.0061015273
14100,横浜市,municipality,07,45～49歳,I11,700～800万円未満,3335620,323267,22037.624,0.0066067549,0.068171585,0.096913617,0.0065171174
14100,横浜市,municipality,07,45～49歳,I12,800～900万円未満,3335620,323267,15738.058,0.0047181809,0.048684395,0.096913617,0.0046367135
14100,横浜市,municipality,07,45～49歳,I13,900～1000万円未満,3335620,323267,10492.563,0.0031456109,0.032457884,0.096913617,0.0030875424
14100,横浜市,municipality,07,45～49歳,I14,1000～1250万円未満,3335620,323267,18512.114,0.0055498271,0.05726571,0.096913617,0.0054165199
14100,横浜市,municipality,07,45～49歳,I15,1250～1500万円未満,3335620,323267,3383.6176,0.0010143894,0.010466944,0.096913617,0.00098356974
14100,横浜市,municipality,07,45～49歳,I16,1500万円以上,3335620,323267,3809.5425,0.0011420793,0.011784508,0.096913617,0.001101679
14100,横浜市,municipality,08,50～54歳,I01,50万円未満（就業収入なしを含む）,3335620,305415,59072.46,0.017709589,0.19341702,0.091561689,0.017898537
14100,横浜市,municipality,08,50～54歳,I02,50～100万円未満,3335620,305415,22684.144,0.0068005779,0.074273182,0.091561689,0.0070262568
14100,横浜市,municipality,08,50～54歳,I03,100～150万円未満,3335620,305415,16883.128,0.0050614663,0.055279303,0.091561689,0.0051489087
14100,横浜市,municipality,08,50～54歳,I04,150～200万円未満,3335620,305415,8187.1248,0.0024544537,0.026806558,0.091561689,0.0024751099
14100,横浜市,municipality,08,50～54歳,I05,200～250万円未満,3335620,305415,16054.037,0.0048129096,0.052564666,0.091561689,0.0048397518
14100,横浜市,municipality,08,50～54歳,I06,250～300万円未満,3335620,305415,12633.668,0.0037875021,0.041365577,0.091561689,0.0037967136
14100,横浜市,municipality,08,50～54歳,I07,300～400万円未満,3335620,305415,26142.108,0.0078372561,0.085595365,0.091561689,0.0078456179
14100,横浜市,municipality,08,50～54歳,I08,400～500万円未満,3335620,305415,23757.402,0.0071223347,0.077787279,0.091561689,0.0070889341
14100,横浜市,municipality,08,50～54歳,I09,500～600万円未満,3335620,305415,23243.337,0.006968221,0.076104112,0.091561689,0.0069260875
14100,横浜市,municipality,08,50～54歳,I10,600～700万円未満,3335620,305415,17439.578,0.0052282868,0.05710125,0.091561689,0.0051726496
14100,横浜市,municipality,08,50～54歳,I11,700～800万円未満,3335620,305415,20837.476,0.0062469574,0.06822676,0.091561689,0.0061620011
14100,横浜市,municipality,08,50～54歳,I12,800～900万円未満,3335620,305415,17356.395,0.0052033489,0.056828888,0.091561689,0.0051228062
14100,横浜市,municipality,08,50～54歳,I13,900～1000万円未満,3335620,305415,10622.693,0.0031846231,0.034781175,0.091561689,0.0031295283
14100,横浜市,municipality,08,50～54歳,I14,1000～1250万円未満,3335620,305415,20775.483,0.0062283723,0.068023781,0.091561689,0.0060992559
14100,横浜市,municipality,08,50～54歳,I15,1250～1500万円未満,3335620,305415,4916.0963,0.0014738178,0.016096447,0.091561689,0.0014326902
14100,横浜市,municipality,08,50～54歳,I16,1500万円以上,3335620,305415,4809.8695,0.0014419717,0.015748635,0.091561689,0.0013968408
14100,横浜市,municipality,09,55～59歳,I01,50万円未満（就業収入なしを含む）,3335620,256225,58452.94,0.017523861,0.22813129,0.076814805,0.017699638
14100,横浜市,municipality,09,55～59歳,I02,50～100万円未満,3335620,256225,18378.492,0.005509768,0.071727943,0.076814805,0.0056846674
14100,横浜市,municipality,09,55～59歳,I03,100～150万円未満,3335620,256225,15016.921,0.004501988,0.058608337,0.076814805,0.0045877619
14100,横浜市,municipality,09,55～59歳,I04,150～200万円未満,3335620,256225,7391.8966,0.0022160488,0.02884924,0.076814805,0.0022340411
14100,横浜市,municipality,09,55～59歳,I05,200～250万円未満,3335620,256225,12118.194,0.003632966,0.047295127,0.076814805,0.0036526688
14100,横浜市,municipality,09,55～59歳,I06,250～300万円未満,3335620,256225,10573.624,0.0031699125,0.041266948,0.076814805,0.0031792801
14100,横浜市,municipality,09,55～59歳,I07,300～400万円未満,3335620,256225,16727.225,0.0050147275,0.065283346,0.076814805,0.0050049209
14100,横浜市,municipality,09,55～59歳,I08,400～500万円未満,3335620,256225,17084.34,0.0051217885,0.066677101,0.076814805,0.0051052308
14100,横浜市,municipality,09,55～59歳,I09,500～600万円未満,3335620,256225,15348.564,0.0046014125,0.059902678,0.076814805,0.0045678036
14100,横浜市,municipality,09,55～59歳,I10,600～700万円未満,3335620,256225,15981.427,0.0047911415,0.062372631,0.076814805,0.0047469636
14100,横浜市,municipality,09,55～59歳,I11,700～800万円未満,3335620,256225,15828.115,0.0047451794,0.061774281,0.076814805,0.0046828621
14100,横浜市,municipality,09,55～59歳,I12,800～900万円未満,3335620,256225,12958.647,0.003884929,0.050575263,0.076814805,0.0038244195
14100,横浜市,municipality,09,55～59歳,I13,900～1000万円未満,3335620,256225,11530.314,0.003456723,0.045000739,0.076814805,0.003402138
14100,横浜市,municipality,09,55～59歳,I14,1000～1250万円未満,3335620,256225,17468.706,0.0052370193,0.068177212,0.076814805,0.0051322478
14100,横浜市,municipality,09,55～59歳,I15,1250～1500万円未満,3335620,256225,4169.018,0.001249848,0.016270926,0.076814805,0.0012202234
14100,横浜市,municipality,09,55～59歳,I16,1500万円以上,3335620,256225,7196.5753,0.0021574926,0.028086937,0.076814805,0.0020899386
14100,横浜市,municipality,10,60～64歳,I01,50万円未満（就業収入なしを含む）,3335620,205020,68440.083,0.02051795,0.3338215,0.061463836,0.020648757
14100,横浜市,municipality,10,60～64歳,I02,50～100万円未満,3335620,205020,14204.621,0.004258465,0.069284075,0.061463836,0.0043733045
14100,横浜市,municipality,10,60～64歳,I03,100～150万円未満,3335620,205020,13891.3,0.0041645332,0.067755829,0.061463836,0.0042207168
14100,横浜市,municipality,10,60～64歳,I04,150～200万円未満,3335620,205020,8599.6758,0.0025781342,0.041945546,0.061463836,0.0025982778
14100,横浜市,municipality,10,60～64歳,I05,200～250万円未満,3335620,205020,15699.003,0.0047064722,0.076573031,0.061463836,0.0047168171
14100,横浜市,municipality,10,60～64歳,I06,250～300万円未満,3335620,205020,9623.8781,0.0028851842,0.046941167,0.061463836,0.0028809555
14100,横浜市,municipality,10,60～64歳,I07,300～400万円未満,3335620,205020,22122.419,0.006632176,0.10790371,0.061463836,0.0066157552
14100,横浜市,municipality,10,60～64歳,I08,400～500万円未満,3335620,205020,17878.694,0.0053599312,0.087204633,0.061463836,0.0053143896
14100,横浜市,municipality,10,60～64歳,I09,500～600万円未満,3335620,205020,7625.3009,0.0022860221,0.037192961,0.061463836,0.0022512915
14100,横浜市,municipality,10,60～64歳,I10,600～700万円未満,3335620,205020,5737.0947,0.0017199485,0.027983098,0.061463836,0.0016861768
14100,横浜市,municipality,10,60～64歳,I11,700～800万円未満,3335620,205020,4805.6806,0.0014407159,0.023440058,0.061463836,0.0014088159
14100,横浜市,municipality,10,60～64歳,I12,800～900万円未満,3335620,205020,2739.1702,0.00082118773,0.013360502,0.061463836,0.00079983815
14100,横浜市,municipality,10,60～64歳,I13,900～1000万円未満,3335620,205020,3320.169,0.00099536789,0.016194367,0.061463836,0.00096701211
14100,横浜市,municipality,10,60～64歳,I14,1000～1250万円未満,3335620,205020,4578.6293,0.0013726472,0.022332598,0.061463836,0.0013265707
14100,横浜市,municipality,10,60～64歳,I15,1250～1500万円未満,3335620,205020,2314.1499,0.00069376904,0.011287435,0.061463836,0.00066700606
14100,横浜市,municipality,10,60～64歳,I16,1500万円以上,3335620,205020,3440.1315,0.0010313319,0.016779492,0.061463836,0.00098815089
14100,横浜市,municipality,11,65～69歳,I01,50万円未満（就業収入なしを含む）,3335620,207488,117269.13,0.035156622,0.56518513,0.062203728,0.035324726
14100,横浜市,municipality,11,65～69歳,I02,50～100万円未満,3335620,207488,17078.449,0.0051200225,0.08231054,0.062203728,0.0052659549
14100,横浜市,municipality,11,65～69歳,I03,100～150万円未満,3335620,207488,13367.718,0.0040075662,0.064426463,0.062203728,0.0040432981
14100,横浜市,municipality,11,65～69歳,I04,150～200万円未満,3335620,207488,7712.3987,0.0023121335,0.037170336,0.062203728,0.0023225738
14100,横浜市,municipality,11,65～69歳,I05,200～250万円未満,3335620,207488,11754.004,0.003523784,0.05664908,0.062203728,0.0034968162
14100,横浜市,municipality,11,65～69歳,I06,250～300万円未満,3335620,207488,5811.4868,0.0017422508,0.028008785,0.062203728,0.0017252663
14100,横浜市,municipality,11,65～69歳,I07,300～400万円未満,3335620,207488,12726.027,0.0038151909,0.061333797,0.062203728,0.0037460626
14100,横浜市,municipality,11,65～69歳,I08,400～500万円未満,3335620,207488,6441.2958,0.001931064,0.031044185,0.062203728,0.0018810991
14100,横浜市,municipality,11,65～69歳,I09,500～600万円未満,3335620,207488,3333.5207,0.00099937064,0.016066089,0.062203728,0.0009678985
14100,横浜市,municipality,11,65～69歳,I10,600～700万円未満,3335620,207488,2943.1882,0.00088235116,0.01418486,0.062203728,0.0008511092
14100,横浜市,municipality,11,65～69歳,I11,700～800万円未満,3335620,207488,1624.9094,0.00048713865,0.0078313417,0.062203728,0.00046893064
14100,横浜市,municipality,11,65～69歳,I12,800～900万円未満,3335620,207488,1467.6097,0.00043998108,0.0070732269,0.062203728,0.00042115756
14100,横浜市,municipality,11,65～69歳,I13,900～1000万円未満,3335620,207488,1221.4618,0.00036618735,0.0058869035,0.062203728,0.00034793268
14100,横浜市,municipality,11,65～69歳,I14,1000～1250万円未満,3335620,207488,1263.8876,0.00037890636,0.0060913771,0.062203728,0.00035965611
14100,横浜市,municipality,11,65～69歳,I15,1250～1500万円未満,3335620,207488,1015.7374,0.00030451232,0.004895403,0.062203728,0.00028815123
14100,横浜市,municipality,11,65～69歳,I16,1500万円以上,3335620,207488,2457.1735,0.00073664671,0.011842485,0.062203728,0.0006930955
14100,横浜市,municipality,12,70～74歳,I01,50万円未満（就業収入なしを含む）,3335620,240856,174170.17,0.05221523,0.72312986,0.072207266,0.052387477
14100,横浜市,municipality,12,70～74歳,I02,50～100万円未満,3335620,240856,14790.479,0.0044341019,0.061407974,0.072207266,0.0045284169
14100,横浜市,municipality,12,70～74歳,I03,100～150万円未満,3335620,240856,12816.548,0.0038423287,0.053212494,0.072207266,0.0038620604
14100,横浜市,municipality,12,70～74歳,I04,150～200万円未満,3335620,240856,8699.5393,0.0026080727,0.036119255,0.072207266,0.0025950843
14100,横浜市,municipality,12,70～74歳,I05,200～250万円未満,3335620,240856,6903.7018,0.0020696907,0.028663192,0.072207266,0.0020439209
14100,横浜市,municipality,12,70～74歳,I06,250～300万円未満,3335620,240856,4114.2349,0.0012334244,0.017081721,0.072207266,0.0012073034
14100,横浜市,municipality,12,70～74歳,I07,300～400万円未満,3335620,240856,7829.3569,0.0023471969,0.032506381,0.072207266,0.0022870548
14100,横浜市,municipality,12,70～74歳,I08,400～500万円未満,3335620,240856,3610.3645,0.0010823669,0.014989722,0.072207266,0.0010468801
14100,横浜市,municipality,12,70～74歳,I09,500～600万円未満,3335620,240856,1995.9679,0.00059837989,0.0082869762,0.072207266,0.00057387542
14100,横浜市,municipality,12,70～74歳,I10,600～700万円未満,3335620,240856,619.86854,0.00018583308,0.0025736064,0.072207266,0.000177545
14100,横浜市,municipality,12,70～74歳,I11,700～800万円未満,3335620,240856,640.36717,0.00019197846,0.0026587138,0.072207266,0.00018303362
14100,横浜市,municipality,12,70～74歳,I12,800～900万円未満,3335620,240856,752.66017,0.00022564326,0.0031249384,0.072207266,0.00021491615
14100,横浜市,municipality,12,70～74歳,I13,900～1000万円未満,3335620,240856,566.97577,0.00016997613,0.0023540031,0.072207266,0.00016039827
14100,横浜市,municipality,12,70～74歳,I14,1000～1250万円未満,3335620,240856,1027.5577,0.00030805597,0.0042662738,0.072207266,0.00028949473
14100,横浜市,municipality,12,70～74歳,I15,1250～1500万円未満,3335620,240856,561.12588,0.00016822236,0.0023297152,0.072207266,0.00015809312
